timestamp,device_id,device_type,device_model,location,event_category,event_type,source_ip,destination_ip,source_mac,destination_mac,protocol,source_port,destination_port,vlan_id,bytes_sent,bytes_received,packets_sent,packets_received,session_duration_seconds,success,error_code,anomaly_score,tags,latency_ms,jitter_ms,packet_loss,throughput_mbps,cpu_utilization,memory_utilization,tcp_retransmissions,wireless_signal_strength,client_count
2026-01-20T15:43:44.487134,SW0001,switch,EX-2300,DataCenter,dns,dns_response,172.16.110.221,172.16.219.201,2a:c0:d7:29:fe:b1,57:0e:3d:8c:49:47,HTTPS,25209,53,200,20470,77394,467,505,1808,False,,0.8811186010192825,['normal'],84,17,0.037130746317976415,555,33,26,1,-45,7
2026-01-20T17:14:21.487134,AC0029,access_point,AP-63,Floor1,network,interface_up,172.16.145.85,10.0.99.161,f8:71:44:9d:ce:f8,3b:b3:13:a7:0b:2d,DHCP,40237,80,10,52129,71857,248,615,1275,True,,0.5847967902177834,['normal'],58,6,0.03126421709781074,460,15,26,1,-47,12
2026-01-20T14:58:55.487134,FI0006,firewall,SRX-1500,Branch2,association,assoc,203.0.113.50,203.0.113.16,f7:88:34:72:8b:c3,a9:bb:ac:15:59:84,ICMP,64387,68,10,41497,64851,306,706,2637,True,,0.04987378710238821,['normal'],12,3,0.007385761480629621,563,55,66,3,-52,29
2026-01-20T15:13:55.487134,FI0048,firewall,SRX-3400,Floor2,network,bgp_update,203.0.113.35,203.0.113.225,34:41:4e:1f:0d:b5,c7:98:ce:32:0a:77,DNS,30958,22,10,37545,73197,266,263,305,True,,0.16640770097926894,['normal'],69,20,0.007049468890105954,514,24,57,3,-55,22
2026-01-20T15:14:27.487134,SW0039,switch,EX-4300,DataCenter,authentication,auth_success,192.168.80.123,172.16.141.15,7e:5a:e7:48:38:d2,83:24:15:b3:ee:00,DHCP,56296,67,50,43979,33286,45,488,2038,True,,0.9191606950328269,['normal'],17,10,0.0024054054108683834,578,22,70,5,-43,8
2026-01-20T15:09:53.487134,AC0024,access_point,AP-63,Floor1,network,interface_down,192.168.40.3,192.168.45.33,24:c1:81:ab:cd:ea,05:3a:e1:ec:2f:e3,DNS,58472,53,10,16127,10891,405,471,2111,False,,0.5807889946087985,['normal'],10,20,0.02166118480731051,457,20,38,4,-45,30
2026-01-20T16:48:16.487134,FI0008,firewall,SRX-1500,Branch1,dhcp,dhcp_request,192.168.121.127,172.16.3.254,62:0b:3f:09:b3:44,a9:1e:01:35:98:60,DNS,3747,161,50,45158,67527,746,275,799,True,,0.12864965746123203,['normal'],15,13,0.020155164818845075,493,49,56,1,-41,25
2026-01-20T16:32:51.487134,AC0024,access_point,AP-63,Floor1,dns,dns_query,10.0.228.147,192.168.112.28,ee:14:9b:27:33:ee,f9:43:bf:14:45:97,DHCP,10071,80,50,73408,20375,143,852,3264,True,,0.4477390712894289,['normal'],31,19,0.03683253217922479,806,16,46,5,-55,27
2026-01-20T16:16:24.487134,AC0024,access_point,AP-63,Floor1,dhcp,dhcp_ack,172.16.202.185,172.16.44.126,6d:c5:ca:3a:45:e2,41:13:61:c9:58:a6,TCP,65265,68,100,17810,3999,291,960,2156,True,,0.7130182577744255,['normal'],32,7,0.03366879067059272,265,57,26,5,-40,11
2026-01-20T16:53:23.487134,RO0019,router,MX-204,Floor1,security,ips_alert,10.0.215.4,192.168.167.193,8e:16:7d:05:b3:06,8f:d9:d7:54:eb:4e,ICMP,13549,67,100,78505,30116,766,806,2775,True,,0.6932481019387162,['normal'],94,8,0.003511910326076662,680,11,51,4,-57,12
2026-01-20T15:26:06.487134,FI0035,firewall,SRX-1500,Floor1,authentication,reauth,203.0.113.135,203.0.113.202,2e:6a:c6:0a:cb:f3,1e:44:91:b1:c0:f8,DHCP,32651,67,50,82771,38437,684,479,257,True,,0.21882512595972037,['normal'],12,14,0.03408545887860256,748,29,64,2,-41,25
2026-01-20T15:43:31.487134,RO0010,router,MX-10003,DataCenter,dns,dns_failure,10.0.71.47,172.16.4.186,bc:cb:d3:9d:8a:d3,78:3b:c2:46:e2:e7,HTTP,24047,443,50,83375,99790,838,100,1343,True,,0.4696045651030818,['normal'],99,18,0.032648233895335735,613,56,20,1,-51,23
2026-01-20T16:46:11.487134,AC0022,access_point,AP-33,Branch2,association,assoc,172.16.5.131,192.168.166.51,98:cb:d3:94:c8:5a,04:b9:6e:c6:13:b7,ICMP,48881,22,10,38860,54526,584,619,2811,True,,0.599715002692799,['normal'],35,11,0.0030390084091686423,832,17,34,0,-41,10
2026-01-20T16:37:39.487134,AC0026,access_point,AP-63,Branch2,network,interface_down,192.168.53.168,192.168.233.211,f6:b6:17:e6:c2:a6,3d:fc:61:e3:8e:8a,DHCP,54120,67,100,48314,76028,54,599,1725,True,,0.5352319087533901,['normal'],77,15,0.049432852249899184,796,45,23,2,-44,22
2026-01-20T15:47:44.487134,RO0019,router,MX-204,Floor1,dhcp,dhcp_offer,192.168.209.205,172.16.169.171,1b:ad:9e:59:4a:e5,97:80:a2:19:2e:68,UDP,11479,443,10,17364,17870,782,457,1584,True,,0.2653592226015853,['normal'],99,19,0.007556745071713439,817,52,48,5,-58,9
2026-01-20T18:00:55.487134,RO0037,router,MX-204,DataCenter,network,interface_up,10.0.229.92,203.0.113.49,b3:83:51:76:b1:b0,d7:e1:fe:a4:53:92,DNS,7048,22,100,10364,44745,445,671,1026,True,,0.9967440676712271,"['anomaly', 'investigate']",903,119,0.3758125967333651,39,97,88,93,-76,81
2026-01-20T16:51:36.487134,SW0038,switch,EX-2300,Branch2,association,roam,172.16.98.168,203.0.113.121,34:cf:0a:ad:76:6c,64:28:0f:0c:b2:99,DNS,45479,68,10,66463,39934,579,728,984,True,,0.10970623994710749,['normal'],55,11,0.02539803226776585,839,49,47,2,-40,14
2026-01-20T18:24:37.487134,RO0025,router,MX-10003,Floor2,association,disassoc,172.16.72.159,172.16.132.14,db:71:06:cf:67:9d,53:5d:bd:6d:b9:16,TCP,49367,161,50,41788,32414,803,285,1207,True,,0.6813729152706051,['normal'],97,20,0.03854000629493649,911,11,35,3,-49,26
2026-01-20T16:01:52.487134,SW0036,switch,EX-2300,Floor1,dns,dns_failure,10.0.164.242,172.16.147.198,24:13:d2:a6:6f:14,05:a7:ee:df:36:84,HTTP,52156,161,10,26452,337,662,433,905,True,,0.8683369692199123,['normal'],58,10,0.02867785291073784,368,22,22,4,-59,28
2026-01-20T17:42:27.487134,FI0006,firewall,SRX-1500,Branch2,dhcp,dhcp_request,10.0.159.31,192.168.101.123,4d:ce:e3:10:2e:c0,9a:ef:96:15:36:d5,HTTPS,36608,68,50,62737,60628,663,407,1896,True,,0.3074715776918415,['normal'],76,8,0.006154571089260297,531,40,62,0,-60,19
2026-01-20T18:57:46.487134,SW0042,switch,QFX-5100,Floor1,dhcp,dhcp_offer,172.16.185.156,192.168.246.237,eb:9c:97:f6:fc:50,0d:44:27:e7:9c:3d,UDP,21202,68,100,20523,9499,930,350,1027,True,,0.6857793086207082,['normal'],32,14,0.025012581216733294,125,35,66,1,-45,12
2026-01-20T18:51:51.487134,SW0042,switch,QFX-5100,Floor1,dns,dns_response,203.0.113.30,203.0.113.167,e8:35:54:d5:50:f4,75:33:c3:ee:4b:6a,DNS,6822,22,100,44884,95404,122,500,3418,True,TIMEOUT,0.8565153744044817,['normal'],67,12,0.022744603776186402,359,38,66,4,-52,9
2026-01-20T17:41:45.487134,RO0020,router,MX-204,Floor1,security,firewall_deny,192.168.144.103,172.16.134.47,0d:d4:12:06:1a:8b,af:62:44:88:90:a3,HTTP,54860,67,10,33698,9287,855,344,38,False,,0.6021831684722727,['normal'],94,5,0.0006095823516815146,321,13,45,5,-57,7
2026-01-20T15:49:43.487134,RO0010,router,MX-10003,DataCenter,security,ips_alert,172.16.23.79,192.168.63.125,f2:db:74:74:d3:51,1c:5f:63:54:72:2e,ICMP,57480,68,10,19881,45921,3,916,342,True,,0.29543222979518347,['normal'],71,16,0.0010465597456404741,331,31,20,4,-60,5
2026-01-20T17:48:13.487134,SW0036,switch,EX-2300,Floor1,authentication,auth_failure,192.168.144.195,172.16.131.222,4c:5d:f0:b1:03:ba,9d:41:e3:39:a2:26,ICMP,15626,80,10,29664,12843,10,750,2401,True,,0.9748569902992034,['normal'],50,2,0.04140851639601692,265,27,57,0,-50,17
2026-01-20T15:45:27.487134,FI0006,firewall,SRX-1500,Branch2,authentication,auth_failure,10.0.170.51,172.16.90.160,85:21:2c:3c:bb:8e,83:7c:21:0f:f8:8e,UDP,65504,68,50,14562,88728,25,819,2125,True,,0.66609603513771,['normal'],7,1,0.028605124671015388,241,47,59,4,-50,30
2026-01-20T18:43:16.487134,SW0034,switch,EX-4300,Floor2,security,firewall_deny,172.16.127.8,10.0.209.79,5f:75:21:11:50:1b,77:a4:19:78:05:8f,DHCP,44226,67,10,707,7386,77,567,2916,True,DHCP_NAK,0.9360150763649169,['normal'],8,2,0.005653713493627511,126,20,31,2,-55,25
2026-01-20T18:56:43.487134,RO0019,router,MX-204,Floor1,network,ospf_hello,172.16.156.24,172.16.36.187,81:d7:df:d4:f3:65,ea:6f:0f:6f:05:b8,TCP,41468,67,200,57328,5152,601,654,1468,False,,0.8734393958508521,['normal'],83,13,0.008453380082663426,746,57,43,1,-50,30
2026-01-20T19:21:54.487134,SW0002,switch,EX-2300,Branch1,dns,dns_query,172.16.34.122,192.168.8.235,33:f4:21:f5:c8:f5,d2:17:7d:97:2e:69,TCP,60601,22,100,29787,42175,622,851,2259,True,,0.9349995265554327,['normal'],82,18,0.043006299008545884,971,29,42,5,-45,24
2026-01-20T18:28:33.487134,RO0020,router,MX-204,Floor1,dns,dns_failure,10.0.7.78,203.0.113.189,89:e3:0c:65:98:f6,bc:fc:7c:3e:35:dc,HTTPS,60208,67,200,58169,27228,616,608,1393,True,,0.9520252765659101,['normal'],39,5,0.04157055983116849,126,41,62,4,-46,7
2026-01-20T15:32:15.487134,RO0025,router,MX-10003,Floor2,security,firewall_allow,10.0.68.55,192.168.122.45,f3:e5:85:85:28:e7,ee:06:c5:7a:58:d5,DNS,39899,22,200,85487,17044,187,917,1983,True,,0.4300989577469302,['normal'],70,17,0.020777358888348314,721,56,42,3,-49,23
2026-01-20T19:00:51.487134,FI0048,firewall,SRX-3400,Floor2,dhcp,dhcp_request,203.0.113.251,192.168.32.15,48:5b:f8:e8:2a:6b,6a:3d:85:ce:0d:d4,ICMP,59077,161,50,48141,73634,309,65,1563,True,,0.9634631122045246,['normal'],41,14,0.007185104538208348,943,33,70,3,-46,26
2026-01-20T18:47:38.487134,FI0049,firewall,SRX-3400,Branch2,network,ospf_hello,172.16.181.204,172.16.10.189,2c:f0:43:3a:33:42,56:8d:9f:90:7e:2e,TCP,59185,22,200,41866,33495,181,10,1246,True,,0.3642691632189503,['normal'],41,3,0.029689934791206987,774,54,29,3,-60,9
2026-01-20T19:30:41.487134,SW0031,switch,EX-4300,Floor2,association,roam,10.0.31.91,10.0.80.217,cf:08:82:5e:c4:81,3b:23:6d:90:cd:7b,UDP,56122,67,10,73834,84459,330,249,754,True,,0.060674706139104195,['normal'],54,16,0.029437962032306184,342,57,67,2,-52,7
2026-01-20T16:40:48.487134,AC0003,access_point,AP-33,Floor1,association,disassoc,203.0.113.216,192.168.53.64,1e:15:8c:24:29:3d,ca:a7:2f:7c:61:a6,TCP,17097,67,100,37825,71290,483,714,3457,True,,0.2845676128004264,['normal'],28,8,0.043791850257846404,740,22,37,3,-60,15
2026-01-20T16:24:19.487134,RO0013,router,MX-10003,Floor2,authentication,auth_failure,172.16.65.207,192.168.238.160,d5:c9:aa:31:ee:da,e8:9d:b6:95:0e:e0,UDP,13638,443,10,71937,88503,376,656,3443,True,,0.18456008350482034,['normal'],28,19,0.00663485301034733,110,23,38,1,-40,13
2026-01-20T17:02:31.487134,FI0017,firewall,SRX-1500,Floor1,security,firewall_deny,192.168.232.182,172.16.78.63,a9:c2:5a:d2:43:47,0e:d2:65:92:93:02,UDP,3248,80,50,40028,36923,921,378,1075,True,,0.8545487432129161,['normal'],71,6,0.045822840997113395,199,11,58,3,-58,21
2026-01-20T17:57:15.487134,FI0041,firewall,SRX-3400,Branch2,dns,dns_query,203.0.113.129,172.16.230.209,1b:2f:74:41:96:72,99:e2:b4:cc:76:bf,ICMP,16808,22,100,88883,40601,3,388,3490,True,,0.45485033167055156,['normal'],58,18,0.0003309692768528494,945,52,39,5,-58,7
2026-01-20T19:40:29.487134,SW0011,switch,QFX-5100,DataCenter,dhcp,dhcp_ack,172.16.40.184,192.168.100.144,b3:51:ae:7c:7a:0a,5d:5e:3f:77:09:c2,ICMP,29668,53,50,91730,32327,316,872,245,True,TIMEOUT,0.08569380639635338,['normal'],58,12,0.0486253476132467,966,48,70,0,-60,20
2026-01-20T17:08:19.487134,SW0042,switch,QFX-5100,Floor1,network,bgp_update,192.168.94.85,172.16.63.13,1f:1c:af:f4:db:b3,6a:55:9e:93:de:b2,UDP,14765,161,50,7344,87401,422,639,694,True,,0.5295375745299414,['normal'],99,18,0.017709882039486265,870,23,68,5,-58,30
2026-01-20T17:13:42.487134,FI0004,firewall,SRX-3400,Floor2,network,bgp_update,172.16.227.132,172.16.36.251,e5:a9:18:9e:2a:23,2f:bf:e5:03:54:5c,HTTP,46269,22,200,78310,88271,133,101,671,True,,0.493671373170925,['normal'],50,10,0.027454707507926796,479,27,67,2,-54,20
2026-01-20T19:35:41.487134,FI0035,firewall,SRX-1500,Floor1,security,firewall_allow,172.16.20.102,10.0.160.93,08:82:77:15:2d:af,cd:d9:2b:1f:5c:00,ICMP,12195,161,100,24057,34275,352,966,1483,True,,0.9939910298173081,['normal'],8,11,0.04642675726700654,822,60,56,3,-46,17
2026-01-20T19:17:11.487134,AC0016,access_point,AP-33,Branch1,dhcp,dhcp_discover,172.16.162.40,172.16.205.154,e5:7c:f2:7e:bc:2f,3c:f4:a2:31:2a:e2,ICMP,10562,68,50,55299,51276,421,585,423,True,,0.14169441260863724,['normal'],4,12,0.019628614180400097,366,48,22,1,-46,5
2026-01-20T17:28:03.487134,SW0038,switch,EX-2300,Branch2,network,interface_up,172.16.230.43,10.0.84.141,03:19:c5:06:36:48,fb:43:c6:0a:c6:1f,TCP,44781,68,100,6719,90051,680,628,479,True,,0.6840649774452502,['normal'],85,4,0.02398719145837415,611,25,31,5,-55,5
2026-01-20T16:34:11.487134,RO0013,router,MX-10003,Floor2,association,assoc,203.0.113.231,203.0.113.224,8e:54:82:c2:59:b7,c8:b4:79:66:ae:37,DNS,50859,22,200,9880,89711,563,439,3518,True,,0.26672805157579016,['normal'],26,14,0.014605039021622569,544,56,44,5,-56,9
2026-01-20T20:36:01.487134,AC0007,access_point,AP-45,Branch1,dhcp,dhcp_discover,10.0.252.200,10.0.244.223,46:53:85:d0:b9:e4,36:6a:ad:c7:b1:69,UDP,43299,80,50,22257,83475,598,471,7,True,,0.7210369468353285,['normal'],59,11,0.010945641259244654,861,23,41,1,-40,30
2026-01-20T17:19:21.487134,RO0044,router,MX-204,Branch2,network,bgp_update,10.0.65.237,10.0.63.91,74:e1:1c:0b:d1:6e,3c:ad:d7:a5:6b:cf,UDP,23237,53,10,89725,41445,706,721,2378,True,,0.6774771790163048,['normal'],41,8,0.047560161582324824,829,19,21,5,-50,11
2026-01-20T17:09:51.487134,SW0023,switch,EX-2300,DataCenter,network,interface_up,10.0.143.22,10.0.221.23,b6:de:6e:ef:b7:31,29:3f:ed:46:e6:09,ICMP,34301,67,10,974,1100,143,522,950,True,,0.5987651333747519,['normal'],30,15,0.010264784546126317,352,25,42,4,-57,29
2026-01-20T20:52:20.487134,SW0011,switch,QFX-5100,DataCenter,dns,dns_failure,172.16.79.213,203.0.113.51,bd:f3:22:44:95:be,9a:b1:e1:c1:26:1c,UDP,59650,443,10,51176,7176,367,542,89,True,,0.2632389439660776,['normal'],86,8,0.016423812417827793,735,32,42,2,-41,25
2026-01-20T16:22:39.487134,RO0019,router,MX-204,Floor1,association,roam,10.0.188.194,192.168.146.110,48:e2:88:4b:13:46,de:3b:fa:fe:28:3d,ICMP,20670,22,200,49811,69520,842,367,2612,True,,0.49413160477359785,['normal'],55,3,0.040480928175722,971,21,45,4,-45,30
2026-01-20T19:47:50.487134,AC0029,access_point,AP-63,Floor1,authentication,auth_success,172.16.237.45,192.168.253.207,de:0b:4d:54:ab:09,ff:79:42:98:53:33,UDP,50249,80,200,4709,22739,422,631,1817,True,,0.5531022799049781,['normal'],81,12,0.021149905984745393,981,25,69,0,-47,13
2026-01-20T15:16:51.487134,SW0039,switch,EX-4300,DataCenter,dns,dns_failure,192.168.20.94,172.16.150.113,73:3a:bc:11:62:a8,bf:8b:dd:81:0b:95,TCP,64476,161,10,22474,21452,560,61,2753,False,,0.9998863941364932,['normal'],69,16,0.004173145265118927,828,34,26,5,-57,6
2026-01-20T17:25:21.487134,AC0024,access_point,AP-63,Floor1,authentication,auth_failure,192.168.246.31,10.0.206.197,cf:a8:67:12:78:be,78:b2:c5:67:42:21,ICMP,58743,67,50,87063,12339,826,324,1753,True,,0.9036704689173964,"['anomaly', 'investigate']",555,196,0.1786540851122884,37,100,85,22,-88,67
2026-01-20T18:12:17.487134,AC0024,access_point,AP-63,Floor1,association,assoc,192.168.19.64,203.0.113.162,a5:21:ba:e2:f5:2c,2c:61:ad:6a:d4:97,UDP,18487,80,50,34048,98927,66,968,2105,False,,0.508134854959506,['normal'],85,18,0.01650198624937846,683,36,62,0,-57,22
2026-01-20T18:38:11.487134,SW0039,switch,EX-4300,DataCenter,association,roam,192.168.170.125,192.168.250.88,32:b7:16:58:9a:d8,d0:cc:a3:4f:5a:30,HTTP,53380,67,100,39516,16837,632,931,1477,True,,0.3966248773503891,['normal'],2,19,0.01406612111937679,782,19,27,3,-58,12
2026-01-20T17:32:15.487134,AC0026,access_point,AP-63,Branch2,association,roam,203.0.113.90,172.16.96.81,b9:33:4d:ee:77:be,9f:be:7b:67:f1:3d,DNS,43284,67,200,65082,65717,664,670,2442,True,TIMEOUT,0.7350522142268784,['normal'],10,12,0.042273929609243796,311,14,37,3,-51,20
